,dataset,game_id,date,player_id,player,position,home_team,away_team,venue,starter,minutes,field_goals,field_goals_attempts,3_point,3_point_attempts,free_throw,free_throw_attempts,offensive_rebound,defensive_rebound,total_rebound,assists,personal_fouls,steals,turnovers,blocks,points,usage_rate,days_rest
6379,NBA 2021-2022 Regular Season,22100293,11-27-2021,203991.0,Clint Capela,C,Atlanta,New York,H,Y,35.12,8.0,14.0,0.0,0.0,0.0,0.0,6.0,16.0,22.0,1.0,1.0,1.0,0.0,3.0,16.0,17.749903854687457,0.0
6380,NBA 2021-2022 Regular Season,22100293,11-27-2021,203992.0,Bogdan Bogdanovic,G,Atlanta,New York,H,Y,10.23,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,17.41032323353228,0.0
6381,NBA 2021-2022 Regular Season,22100293,11-27-2021,1629027.0,Trae Young,G,Atlanta,New York,H,Y,39.17,10.0,22.0,5.0,10.0,8.0,10.0,0.0,4.0,4.0,7.0,1.0,0.0,3.0,0.0,33.0,33.42075335948197,0.0
6382,NBA 2021-2022 Regular Season,22100293,11-27-2021,1629629.0,Cam Reddish,F-G,Atlanta,New York,H,N,7.1,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,25.085578405497923,0.0
6383,NBA 2021-2022 Regular Season,22100293,11-27-2021,201568.0,Danilo Gallinari,F,Atlanta,New York,H,N,21.38,2.0,11.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,22.909070082663565,0.0
6384,NBA 2021-2022 Regular Season,22100293,11-27-2021,1626153.0,Delon Wright,G,Atlanta,New York,H,N,8.83,1.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,24.608298997556403,0.0
6385,NBA 2021-2022 Regular Season,22100293,11-27-2021,101150.0,Lou Williams,G,Atlanta,New York,H,N,15.67,1.0,6.0,0.0,2.0,3.0,4.0,3.0,3.0,6.0,4.0,2.0,2.0,0.0,0.0,5.0,22.05033547908924,0.0
6386,NBA 2021-2022 Regular Season,22100293,11-27-2021,203524.0,Solomon Hill,F,Atlanta,New York,H,N,12.1,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,7.359818457811374,0.0
6387,NBA 2021-2022 Regular Season,22100293,11-27-2021,1627789.0,Timothe Luwawu-Cabarrot,G-F,Atlanta,New York,H,N,12.9,1.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,17.258489019286362,0.0
6388,NBA 2021-2022 Regular Season,22100294,11-27-2021,1628969.0,Mikal Bridges,F,Phoenix,Brooklyn,R,Y,40.72,5.0,10.0,0.0,2.0,3.0,3.0,3.0,3.0,6.0,1.0,2.0,7.0,1.0,0.0,13.0,12.82408001782122,0.0
6389,NBA 2021-2022 Regular Season,22100294,11-27-2021,203109.0,Jae Crowder,F,Phoenix,Brooklyn,R,Y,29.58,2.0,9.0,1.0,7.0,0.0,0.0,2.0,3.0,5.0,3.0,2.0,2.0,0.0,0.0,5.0,12.89637403335858,0.0
6390,NBA 2021-2022 Regular Season,22100294,11-27-2021,1629028.0,Deandre Ayton,C,Phoenix,Brooklyn,R,Y,31.23,5.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,2.0,0.0,10.0,13.572232678932178,0.0
6391,NBA 2021-2022 Regular Season,22100294,11-27-2021,1626164.0,Devin Booker,G,Phoenix,Brooklyn,R,Y,31.77,9.0,18.0,4.0,6.0,8.0,8.0,0.0,1.0,1.0,4.0,5.0,1.0,3.0,0.0,30.0,32.71346385686508,0.0
6392,NBA 2021-2022 Regular Season,22100294,11-27-2021,101108.0,Chris Paul,G,Phoenix,Brooklyn,R,Y,35.95,9.0,19.0,3.0,8.0,1.0,2.0,0.0,8.0,8.0,5.0,1.0,0.0,2.0,0.0,22.0,25.79714849846892,0.0
6393,NBA 2021-2022 Regular Season,22100294,11-27-2021,1629661.0,Cameron Johnson,F,Phoenix,Brooklyn,R,N,19.05,3.0,6.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,8.0,15.574938508878551,0.0
6394,NBA 2021-2022 Regular Season,22100294,11-27-2021,1626166.0,Cameron Payne,G,Phoenix,Brooklyn,R,N,20.43,2.0,8.0,1.0,5.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,7.0,18.42331933372443,0.0
6395,NBA 2021-2022 Regular Season,22100294,11-27-2021,201580.0,JaVale McGee,C-F,Phoenix,Brooklyn,R,N,16.13,3.0,7.0,0.0,0.0,4.0,6.0,5.0,5.0,10.0,0.0,1.0,0.0,2.0,1.0,10.0,30.587352890228924,0.0
6396,NBA 2021-2022 Regular Season,22100294,11-27-2021,1629013.0,Landry Shamet,G,Phoenix,Brooklyn,R,N,15.13,3.0,7.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,22.41167622276547,0.0
6397,NBA 2021-2022 Regular Season,22100294,11-27-2021,201142.0,Kevin Durant,F,Brooklyn,Phoenix,H,Y,44.83,13.0,28.0,4.0,7.0,9.0,11.0,0.0,9.0,9.0,7.0,0.0,4.0,6.0,1.0,39.0,36.72415900155169,2.0
6398,NBA 2021-2022 Regular Season,22100294,11-27-2021,1627761.0,DeAndre' Bembry,G-F,Brooklyn,Phoenix,H,Y,34.78,9.0,11.0,0.0,0.0,0.0,2.0,3.0,6.0,9.0,1.0,2.0,2.0,0.0,0.0,18.0,14.4786556625092,2.0
6399,NBA 2021-2022 Regular Season,22100294,11-27-2021,200746.0,LaMarcus Aldridge,C-F,Brooklyn,Phoenix,H,Y,27.87,8.0,12.0,0.0,1.0,2.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,18.0,21.11027418641604,2.0
6400,NBA 2021-2022 Regular Season,22100294,11-27-2021,201988.0,Patty Mills,G,Brooklyn,Phoenix,H,Y,37.52,3.0,7.0,3.0,7.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,9.0,10.16766096348755,2.0
6401,NBA 2021-2022 Regular Season,22100294,11-27-2021,201935.0,James Harden,G,Brooklyn,Phoenix,H,Y,39.83,4.0,15.0,0.0,6.0,4.0,4.0,2.0,11.0,13.0,14.0,3.0,1.0,7.0,2.0,12.0,25.28584704705348,2.0
6402,NBA 2021-2022 Regular Season,22100294,11-27-2021,1630560.0,Cam Thomas,G,Brooklyn,Phoenix,H,N,11.87,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,13.85550576315834,2.0
6403,NBA 2021-2022 Regular Season,22100294,11-27-2021,1628971.0,Bruce Brown,G-F,Brooklyn,Phoenix,H,N,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.174859051227823,7.0
6404,NBA 2021-2022 Regular Season,22100294,11-27-2021,200794.0,Paul Millsap,F,Brooklyn,Phoenix,H,N,8.13,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,10.427515084052288,2.0
6405,NBA 2021-2022 Regular Season,22100294,11-27-2021,1628975.0,Jevon Carter,G,Brooklyn,Phoenix,H,N,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.371561140906168,2.0
6406,NBA 2021-2022 Regular Season,22100294,11-27-2021,201949.0,James Johnson,F,Brooklyn,Phoenix,H,N,27.38,3.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,4.0,0.0,1.0,1.0,6.0,12.385054438764806,2.0
6407,NBA 2021-2022 Regular Season,22100295,11-27-2021,1630532.0,Franz Wagner,F,Orlando,Cleveland,R,Y,34.28,4.0,13.0,1.0,3.0,3.0,4.0,3.0,5.0,8.0,4.0,2.0,1.0,0.0,1.0,12.0,19.47472995719163,0.0
6408,NBA 2021-2022 Regular Season,22100295,11-27-2021,1628976.0,Wendell Carter Jr.,C-F,Orlando,Cleveland,R,Y,31.53,8.0,13.0,1.0,4.0,2.0,2.0,3.0,8.0,11.0,1.0,0.0,2.0,0.0,0.0,19.0,19.91092311942664,0.0
6409,NBA 2021-2022 Regular Season,22100295,11-27-2021,201577.0,Robin Lopez,C,Orlando,Cleveland,R,Y,31.32,6.0,9.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,4.0,6.0,0.0,4.0,2.0,13.0,21.315253605764024,4.0
6410,NBA 2021-2022 Regular Season,22100295,11-27-2021,203914.0,Gary Harris,G,Orlando,Cleveland,R,Y,31.83,5.0,10.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,1.0,0.0,11.0,15.63082664821205,0.0
6411,NBA 2021-2022 Regular Season,22100295,11-27-2021,1630591.0,Jalen Suggs,G,Orlando,Cleveland,R,Y,31.3,3.0,10.0,1.0,4.0,3.0,4.0,0.0,3.0,3.0,3.0,3.0,4.0,1.0,0.0,10.0,18.43878230564229,0.0
6412,NBA 2021-2022 Regular Season,22100295,11-27-2021,203082.0,Terrence Ross,G-F,Orlando,Cleveland,R,N,11.22,2.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,5.0,24.18712747752015,0.0
6413,NBA 2021-2022 Regular Season,22100295,11-27-2021,1629021.0,Moritz Wagner,F-C,Orlando,Cleveland,R,N,16.68,3.0,7.0,3.0,5.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,9.0,21.693011214850205,0.0
6414,NBA 2021-2022 Regular Season,22100295,11-27-2021,1629643.0,Chuma Okeke,F,Orlando,Cleveland,R,N,18.28,2.0,9.0,0.0,4.0,2.0,4.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,26.62330576590145,0.0
6415,NBA 2021-2022 Regular Season,22100295,11-27-2021,1630181.0,R.J. Hampton,G,Orlando,Cleveland,R,N,20.68,2.0,8.0,0.0,3.0,3.0,5.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,7.0,22.308765450010604,0.0
6416,NBA 2021-2022 Regular Season,22100295,11-27-2021,1628539.0,Mychal Mulder,G,Orlando,Cleveland,R,N,12.87,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0574757989006,0.0
6417,NBA 2021-2022 Regular Season,22100295,11-27-2021,1628374.0,Lauri Markkanen,F-C,Cleveland,Orlando,H,Y,32.3,8.0,13.0,4.0,8.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,20.0,19.215632902199435,2.0
6418,NBA 2021-2022 Regular Season,22100295,11-27-2021,1630596.0,Evan Mobley,C,Cleveland,Orlando,H,Y,33.3,5.0,12.0,2.0,4.0,1.0,2.0,2.0,7.0,9.0,3.0,1.0,0.0,1.0,4.0,13.0,18.47882755307949,11.0
6419,NBA 2021-2022 Regular Season,22100295,11-27-2021,1628386.0,Jarrett Allen,C,Cleveland,Orlando,H,Y,35.72,8.0,9.0,0.0,0.0,3.0,4.0,4.0,7.0,11.0,3.0,3.0,0.0,1.0,2.0,19.0,14.595704140606804,2.0
6420,NBA 2021-2022 Regular Season,22100295,11-27-2021,1630171.0,Isaac Okoro,F-G,Cleveland,Orlando,H,Y,26.72,3.0,9.0,1.0,3.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,0.0,2.0,0.0,7.0,18.250947311140557,2.0
6421,NBA 2021-2022 Regular Season,22100295,11-27-2021,1629636.0,Darius Garland,G,Cleveland,Orlando,H,Y,36.3,11.0,21.0,3.0,7.0,1.0,2.0,1.0,3.0,4.0,11.0,2.0,1.0,4.0,0.0,26.0,31.607258398540253,2.0
6422,NBA 2021-2022 Regular Season,22100295,11-27-2021,201567.0,Kevin Love,F-C,Cleveland,Orlando,H,N,18.85,2.0,8.0,1.0,5.0,0.0,0.0,0.0,7.0,7.0,1.0,3.0,0.0,1.0,1.0,5.0,21.167049960854012,2.0
6423,NBA 2021-2022 Regular Season,22100295,11-27-2021,201937.0,Ricky Rubio,G,Cleveland,Orlando,H,N,26.78,1.0,6.0,1.0,5.0,2.0,2.0,0.0,4.0,4.0,8.0,4.0,1.0,3.0,0.0,5.0,16.355941625630773,2.0
6424,NBA 2021-2022 Regular Season,22100295,11-27-2021,1626224.0,Cedi Osman,F,Cleveland,Orlando,H,N,22.48,3.0,11.0,2.0,6.0,2.0,2.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,10.0,23.428760548308254,2.0
6425,NBA 2021-2022 Regular Season,22100295,11-27-2021,1630205.0,Lamar Stevens,F,Cleveland,Orlando,H,N,7.57,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.856434636167593,14.0
6426,NBA 2021-2022 Regular Season,22100296,11-27-2021,202710.0,Jimmy Butler,F,Miami,Chicago,R,Y,36.37,6.0,15.0,0.0,4.0,6.0,7.0,1.0,3.0,4.0,5.0,2.0,5.0,1.0,0.0,18.0,23.82777563510035,2.0
6427,NBA 2021-2022 Regular Season,22100296,11-27-2021,200782.0,P.J. Tucker,F,Miami,Chicago,R,Y,18.28,2.0,7.0,1.0,2.0,0.0,0.0,3.0,3.0,6.0,0.0,3.0,0.0,0.0,1.0,5.0,17.392831171928965,2.0
6428,NBA 2021-2022 Regular Season,22100296,11-27-2021,1628389.0,Bam Adebayo,C-F,Miami,Chicago,R,Y,33.02,4.0,9.0,0.0,0.0,1.0,2.0,1.0,6.0,7.0,6.0,2.0,1.0,1.0,0.0,9.0,14.965811099734935,2.0
6429,NBA 2021-2022 Regular Season,22100296,11-27-2021,1629130.0,Duncan Robinson,F,Miami,Chicago,R,Y,24.67,6.0,14.0,4.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,16.0,25.77551307846465,2.0
6430,NBA 2021-2022 Regular Season,22100296,11-27-2021,200768.0,Kyle Lowry,G,Miami,Chicago,R,Y,37.13,7.0,13.0,3.0,7.0,2.0,2.0,1.0,4.0,5.0,6.0,1.0,2.0,2.0,0.0,19.0,19.425579418672005,2.0
6431,NBA 2021-2022 Regular Season,22100296,11-27-2021,1628997.0,Caleb Martin,F,Miami,Chicago,R,N,17.18,2.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,18.506458313321392,2.0
6432,NBA 2021-2022 Regular Season,22100296,11-27-2021,1629216.0,Gabe Vincent,G,Miami,Chicago,R,N,30.55,6.0,11.0,4.0,8.0,4.0,4.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,0.0,20.0,20.45764566098936,2.0
6433,NBA 2021-2022 Regular Season,22100296,11-27-2021,203473.0,Dewayne Dedmon,C,Miami,Chicago,R,N,12.02,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,0.0,2.0,14.661408376904,2.0
6434,NBA 2021-2022 Regular Season,22100296,11-27-2021,1629622.0,Max Strus,G-F,Miami,Chicago,R,N,30.78,4.0,11.0,1.0,7.0,4.0,5.0,0.0,4.0,4.0,0.0,2.0,2.0,1.0,0.0,13.0,20.954058963541414,6.0
6435,NBA 2021-2022 Regular Season,22100296,11-27-2021,1629750.0,Javonte Green,G-F,Chicago,Miami,H,Y,17.2,2.0,4.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,7.0,16.808537353511582,0.0
6436,NBA 2021-2022 Regular Season,22100296,11-27-2021,201942.0,DeMar DeRozan,G-F,Chicago,Miami,H,Y,40.53,11.0,19.0,0.0,4.0,6.0,7.0,2.0,5.0,7.0,1.0,3.0,1.0,4.0,0.0,28.0,27.51963426860668,0.0
6437,NBA 2021-2022 Regular Season,22100296,11-27-2021,202696.0,Nikola Vucevic,C,Chicago,Miami,H,Y,29.77,3.0,9.0,0.0,3.0,1.0,2.0,3.0,10.0,13.0,3.0,1.0,2.0,3.0,2.0,7.0,18.503279239194484,0.0
6438,NBA 2021-2022 Regular Season,22100296,11-27-2021,203897.0,Zach LaVine,G-F,Chicago,Miami,H,Y,36.77,6.0,16.0,4.0,10.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,16.0,20.935847675568365,0.0
6439,NBA 2021-2022 Regular Season,22100296,11-27-2021,1628366.0,Lonzo Ball,G,Chicago,Miami,H,Y,36.7,4.0,12.0,3.0,11.0,0.0,0.0,1.0,10.0,11.0,6.0,4.0,1.0,4.0,0.0,11.0,18.645137608977265,0.0
6440,NBA 2021-2022 Regular Season,22100296,11-27-2021,1629632.0,Coby White,G,Chicago,Miami,H,N,19.55,2.0,8.0,0.0,5.0,0.0,0.0,1.0,5.0,6.0,2.0,2.0,0.0,5.0,1.0,4.0,28.438603431083926,0.0
6441,NBA 2021-2022 Regular Season,22100296,11-27-2021,1627936.0,Alex Caruso,G,Chicago,Miami,H,N,34.12,6.0,8.0,3.0,4.0,7.0,7.0,2.0,1.0,3.0,6.0,0.0,1.0,2.0,0.0,22.0,16.39496130799936,0.0
6442,NBA 2021-2022 Regular Season,22100296,11-27-2021,1630245.0,Ayo Dosunmu,G,Chicago,Miami,H,N,9.12,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,14.068185654799873,0.0
6443,NBA 2021-2022 Regular Season,22100296,11-27-2021,1627884.0,Derrick Jones Jr.,F,Chicago,Miami,H,N,16.25,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,7.0,9.053505126377544,0.0
6444,NBA 2021-2022 Regular Season,22100297,11-27-2021,202330.0,Gordon Hayward,F,Charlotte,Houston,R,Y,35.22,6.0,16.0,2.0,4.0,7.0,9.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,21.0,24.79745284804589,0.0
6445,NBA 2021-2022 Regular Season,22100297,11-27-2021,1628970.0,Miles Bridges,F,Charlotte,Houston,R,Y,33.0,8.0,12.0,2.0,5.0,4.0,4.0,2.0,3.0,5.0,2.0,1.0,0.0,4.0,0.0,22.0,22.42508862206975,0.0
6446,NBA 2021-2022 Regular Season,22100297,11-27-2021,1629023.0,P.J. Washington,F,Charlotte,Houston,R,Y,34.87,5.0,7.0,3.0,4.0,0.0,0.0,2.0,3.0,5.0,6.0,2.0,2.0,2.0,2.0,13.0,10.754635817132096,0.0
6447,NBA 2021-2022 Regular Season,22100297,11-27-2021,1626179.0,Terry Rozier,G,Charlotte,Houston,R,Y,43.32,9.0,23.0,6.0,16.0,7.0,7.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,31.0,26.04745872460031,0.0
6448,NBA 2021-2022 Regular Season,22100297,11-27-2021,1630163.0,LaMelo Ball,G,Charlotte,Houston,R,Y,39.55,7.0,19.0,2.0,6.0,3.0,3.0,4.0,7.0,11.0,13.0,5.0,1.0,2.0,0.0,19.0,23.515425899864034,0.0
6449,NBA 2021-2022 Regular Season,22100297,11-27-2021,1628998.0,Cody Martin,F,Charlotte,Houston,R,N,14.57,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,8.579596223825126,0.0
6450,NBA 2021-2022 Regular Season,22100297,11-27-2021,1626162.0,Kelly Oubre Jr.,F-G,Charlotte,Houston,R,N,36.0,8.0,19.0,2.0,10.0,5.0,6.0,3.0,1.0,4.0,0.0,4.0,3.0,0.0,2.0,23.0,25.04724143955276,0.0
6451,NBA 2021-2022 Regular Season,22100297,11-27-2021,1629667.0,Jalen McDaniels,F-C,Charlotte,Houston,R,N,21.25,2.0,3.0,1.0,2.0,0.0,0.0,1.0,5.0,6.0,2.0,3.0,1.0,1.0,0.0,5.0,7.843433222345541,0.0
6452,NBA 2021-2022 Regular Season,22100297,11-27-2021,1630208.0,Nick Richards,C,Charlotte,Houston,R,N,7.23,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,8.299068347295075,0.0
6453,NBA 2021-2022 Regular Season,22100297,11-27-2021,1629726.0,Garrison Mathews,G,Houston,Charlotte,H,Y,37.97,6.0,10.0,5.0,9.0,3.0,5.0,2.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,20.0,14.000755368839018,2.0
6454,NBA 2021-2022 Regular Season,22100297,11-27-2021,1630256.0,Jae'Sean Tate,F,Houston,Charlotte,H,Y,36.05,6.0,9.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,5.0,3.0,1.0,2.0,0.0,16.0,14.359635148121306,2.0
6455,NBA 2021-2022 Regular Season,22100297,11-27-2021,1626174.0,Christian Wood,F,Houston,Charlotte,H,Y,40.67,13.0,19.0,2.0,3.0,5.0,7.0,4.0,12.0,16.0,3.0,2.0,0.0,1.0,2.0,33.0,24.72827751085141,2.0
6456,NBA 2021-2022 Regular Season,22100297,11-27-2021,201569.0,Eric Gordon,G,Houston,Charlotte,H,Y,36.57,8.0,14.0,4.0,7.0,2.0,3.0,0.0,1.0,1.0,7.0,2.0,1.0,2.0,0.0,22.0,20.63740852052304,2.0
6457,NBA 2021-2022 Regular Season,22100297,11-27-2021,1629645.0,Kevin Porter Jr.,G-F,Houston,Charlotte,H,Y,42.17,7.0,16.0,3.0,9.0,6.0,10.0,1.0,7.0,8.0,12.0,2.0,1.0,4.0,0.0,23.0,25.212647918179623,2.0
6458,NBA 2021-2022 Regular Season,22100297,11-27-2021,1627863.0,Danuel House Jr.,F-G,Houston,Charlotte,H,N,14.7,1.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,11.857001926058157,2.0
6459,NBA 2021-2022 Regular Season,22100297,11-27-2021,1629717.0,Armoni Brooks,G,Houston,Charlotte,H,N,20.17,5.0,11.0,5.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,15.0,23.763971386261822,2.0
6460,NBA 2021-2022 Regular Season,22100297,11-27-2021,1630231.0,Kenyon Martin Jr.,F,Houston,Charlotte,H,N,14.67,2.0,7.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,23.406061266306622,2.0
6461,NBA 2021-2022 Regular Season,22100297,11-27-2021,201571.0,D.J. Augustin,G,Houston,Charlotte,H,N,9.72,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,8.965942814457557,2.0
6462,NBA 2021-2022 Regular Season,22100297,11-27-2021,1630578.0,Alperen Sengun,C,Houston,Charlotte,H,N,12.33,2.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,4.0,2.0,5.0,27.84808749202905,2.0
6463,NBA 2021-2022 Regular Season,22100298,11-27-2021,203484.0,Kentavious Caldwell-Pope,G,Washington,Dallas,R,Y,30.93,5.0,9.0,0.0,1.0,6.0,6.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,16.0,20.46213676617785,0.0
6464,NBA 2021-2022 Regular Season,22100298,11-27-2021,1628398.0,Kyle Kuzma,F,Washington,Dallas,R,Y,34.52,7.0,14.0,3.0,6.0,5.0,5.0,0.0,9.0,9.0,4.0,2.0,1.0,4.0,0.0,22.0,27.151705547026992,0.0
6465,NBA 2021-2022 Regular Season,22100298,11-27-2021,1629655.0,Daniel Gafford,F-C,Washington,Dallas,R,Y,27.43,6.0,7.0,0.0,0.0,2.0,2.0,4.0,6.0,10.0,3.0,2.0,0.0,0.0,2.0,14.0,13.32959464561272,0.0
6466,NBA 2021-2022 Regular Season,22100298,11-27-2021,203078.0,Bradley Beal,G,Washington,Dallas,R,Y,37.53,10.0,14.0,1.0,1.0,5.0,6.0,0.0,5.0,5.0,7.0,4.0,2.0,3.0,0.0,26.0,24.28172027987303,0.0
6467,NBA 2021-2022 Regular Season,22100298,11-27-2021,1628988.0,Aaron Holiday,G,Washington,Dallas,R,Y,19.73,3.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,7.0,16.46218536475991,0.0
6468,NBA 2021-2022 Regular Season,22100298,11-27-2021,203526.0,Raul Neto,G,Washington,Dallas,R,N,24.28,5.0,8.0,2.0,3.0,1.0,2.0,0.0,5.0,5.0,6.0,1.0,0.0,1.0,0.0,13.0,18.88099142384988,0.0
6469,NBA 2021-2022 Regular Season,22100298,11-27-2021,1630166.0,Deni Avdija,F,Washington,Dallas,R,N,19.23,3.0,7.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,7.0,19.303107777830057,0.0
6470,NBA 2021-2022 Regular Season,22100298,11-27-2021,1626149.0,Montrezl Harrell,F-C,Washington,Dallas,R,N,20.33,4.0,6.0,1.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0,17.710909970026655,0.0
6471,NBA 2021-2022 Regular Season,22100298,11-27-2021,202722.0,Davis Bertans,F,Washington,Dallas,R,N,14.53,0.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,15.966911672731936,0.0
6472,NBA 2021-2022 Regular Season,22100298,11-27-2021,1630557.0,Corey Kispert,F,Washington,Dallas,R,N,11.47,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,17.96123044682284,2.0
6473,NBA 2021-2022 Regular Season,22100298,11-27-2021,1627827.0,Dorian Finney-Smith,F,Dallas,Washington,H,Y,28.55,3.0,5.0,2.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,8.0,7.955152586998916,3.0
6474,NBA 2021-2022 Regular Season,22100298,11-27-2021,204001.0,Kristaps Porzingis,F-C,Dallas,Washington,H,Y,35.6,4.0,12.0,0.0,3.0,5.0,6.0,0.0,7.0,7.0,3.0,2.0,3.0,0.0,1.0,13.0,18.679949646590515,3.0
6475,NBA 2021-2022 Regular Season,22100298,11-27-2021,1626161.0,Willie Cauley-Stein,C,Dallas,Washington,H,Y,10.27,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,4.0,35.38377508998155,3.0
6476,NBA 2021-2022 Regular Season,22100298,11-27-2021,203501.0,Tim Hardaway Jr.,G-F,Dallas,Washington,H,Y,35.9,4.0,12.0,2.0,5.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,10.0,16.296938885245623,3.0
6477,NBA 2021-2022 Regular Season,22100298,11-27-2021,1629029.0,Luka Doncic,F-G,Dallas,Washington,H,Y,36.78,13.0,25.0,3.0,9.0,4.0,7.0,0.0,4.0,4.0,10.0,3.0,0.0,4.0,0.0,33.0,39.61934188140791,3.0
6478,NBA 2021-2022 Regular Season,22100298,11-27-2021,203939.0,Dwight Powell,F-C,Dallas,Washington,H,N,10.4,0.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,12.054809875968088,3.0
